spam,text,message_length,word_count
0,"Oui, je pense que mon gars habituel s'est encore évanoui de la nuit dernière, si tu trouves quelqu'un, préviens-moi et je jetterai la balle.",140,24
0,"K, je pourrais passer ce soir alors si mon cours laisse sortir tôt",66,13
0,Très bien.,10,2
0,Salut bébé im croisin avec mon amie fille quoi r u up 2? Donnez-moi un appel dans et heure à la maison si ça va ou fone moi sur ce fone maintenant love jenny xxx,161,35
0,"Ma vie signifie beaucoup pour moi, pas parce que j'aime ma vie, mais parce que j'aime les gens dans ma vie, Le monde les appelle amis, je les appelle mon monde:-).. Ge:-)..",172,32
0,"Cher, shall mail tonite.busy dans la rue, shall vous mettre à jour tonite.things ont l'air ok.varunnathu edukkukayee raksha ollu. mais un bon dans le sens réel.",160,26
0,"Hé, tu as dit ton nom à Gautham ah?",35,9
0,J'ai l'impression que c'était si stupide que ça.,48,8
0,Oups. 4 a eu ce morceau.,24,6
0,T'es si dégueulasse que ça.,27,5
0,J'ai accidentellement effacé le message.,40,5
1,Client T-Mobile vous pouvez maintenant réclamer votre mise à jour gratuite de CAMERA PHONE et une carte SIM pay & go pour votre fidélité. Appelez au 0845 021 3680.,163,29
0,À moins que ce ne soit une situation où VOUS ALLEZ GURL serait plus approprié,77,15
0,"Fais-moi pleurer... mais à la fin de ma vie, quand je mourrai, plz gardera quelqu'un debout sur ma tombe et dira STUPID I MISS U.",129,25
0,Je ne peux pas choisir le téléphone tout de suite.,50,10
0,Besoin d'une course de café tomo?Impossible de croire que c'est déjà l'heure de la semaine,90,15
0,"Génial, je me souviens de la dernière fois qu'on a eu quelqu'un de haut pour la première fois avec du diesel :V",111,22
0,"Merde c'est vraiment choquant et effrayant, ne peut pas imaginer une seconde. Défendez-vous pour la nuit dehors. Est-ce que vous pensez qu'il y a un endroit où je pourrais crasher pour la nuit, économiser au taxi?",213,36
0,Oh et au fait vous avez plus de nourriture dans votre frigo! Vous voulez aller manger ce soir?,94,18
0,C'est un acteur wombarfull,26,4
1,"SMS. ac Blind Date 4U!: Rodds1 est 21/m d'Aberdeen, Royaume-Uni. Consultez-le http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates envoyer HIDE",143,19
0,Ouais... d'après ce que je trouve... je pense qu'il devrait être possible de réserver...,88,14
0,Jos demande si tu veux qu'on se retrouve?,41,8
0,Notre amitié est accrochée à un fil parce que tu n'achèteras pas des trucs.,75,14
1,"TheMob> Découvrez notre nouvelle sélection de contenus, Jeux, Tons, Gossip, Bébés et Sport, Gardez votre mobile en forme et texte funky WAP à 82468",147,24
0,Où sont les clés de garage?,27,6
0,Aujourd'hui est ACCEPT JOUR..U Acceptez-moi comme? Frère Soeur Lover Cher1 Meilleur1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd Pas de rply signifie ennemi,179,24
1,"Pensez ur smart? Gagnez £200 cette semaine dans notre quiz hebdomadaire, text PLAY à 85222 maintenant!T&Cs GagnantsClub PO BOX 84, M26 3UZ. 16+. GBP1.50/semaine",160,24
0,"Il dit qu'il m'appellera quand son ami aura l'argent, mais qu'il achètera avant la fin de la semaine.",101,18
0,"Bonjour la façon dont j'étais avec u 2day, est la façon normale et c'est le vrai moi. UR unique et j'espère que je connais u 4 le reste de ma vie. Hope u trouver wot a été perdu.",178,38
0,"Tu as fait ma journée, passe une bonne journée aussi.",53,10
0,K.k:) avancez le pongal heureux.,32,5
0,"Je suppose qu'on peut faire 4 kb n power yoga... Haha, dunno on peut pas tahan power yoga non plus... Thk a eu loso, oublié liao...",131,26
0,"Pas vraiment mec, n'ai pas d'amis j'ai peur :(",46,9
1,Décembre seulement! Avait votre mobile 11mths+? Vous avez le droit de mettre à jour la dernière caméra couleur mobile gratuitement! Appelez The Mobile Update Co GRATUIT au 08002986906,183,28
0,"Du gâteau au café, je suppose...",32,6
0,"Joyeux Noël à toi aussi, je t'aime",34,7
0,Pourquoi on ne va pas juste regarder x hommes et déjeuner...,60,11
0,cud u dire ppl im gona b a bit l8 cos 2 bus hav gon passé parce qu'ils étaient pleins & im encore attendre en 4 1. Pete x,121,29
0,Ce serait super. Nous serons à la Guilde. Peut-être rencontrer sur la route de Bristol ou quelque part - sera en contact au cours du week-end. Nos plans prennent l'avion! Bonne semaine,184,32
0,"Pas de problème, comment allez-vous?",36,5
0,Salut da:)Comment est la classe d'aujourd'hui?,46,6
0,"Je dirais que c'est un bon signe, mais tu connais mon passé en lisant les femmes.",81,16
0,"Cool, envoie-moi un message quand tu es garé.",45,8
0,Je lis le texte que je viens de t'envoyer.,42,9
0,K.k:)apo k. bon film.,21,4
0,Peut-être que je pourrais avoir un livre sur Tomo puis le rendre immédiatement..? Ou quelque chose.,99,16
1,Appelez l'Allemagne pour seulement 1 pence par minute! Appelez depuis une ligne fixe via le numéro d'accès 0844 861 85 85. Pas de prépaiement. Accès direct!,156,26
0,Toute chance que vous auriez pu avoir avec moi s'est évaporée dès que vous avez violé mon intimité en volant mon numéro de téléphone de la paperasse de votre employeur. Pas cool du tout. S'il vous plaît ne me contacter plus ou je vous signalerai à votre superviseur.,266,48
1,Valentines Day Special! Gagnez plus de £1000 dans notre quiz et prenez votre partenaire sur le voyage d'une vie! Envoyez GO à 83600 maintenant. 150p/msg rcvd. CustCare:08718720201.,180,27
0,"Ta-Daaaaa, je suis à la maison, t'es toujours debout?",53,9
0,Comment se fait-il que tu n'aies pas été viné et dîné avant?,60,12
0,Je dors et je surfais.,22,5
0,Tu m'appelles bien?,19,3
0,Ok c'est super que x beaucoup.,30,6
0,Je suppose que le post est arrivé alors! Vous devez avoir 1000s de textes maintenant! Bonne lecture. Mon celui de wiv hello caroline à la fin est mon préféré.,158,29
0,Où tu cachais l'étranger?,25,4
0,Ça ne m'intéresse pas de faire ça.,34,7
0,"Ma sœur s'est débarrassée de deux rounds de bouleau, hier.",58,10
0,Gudnite....tc... pratique en cours,34,4
0,"J'ai vu l'ur mail, au cas où les huiming n'auraient pas envoyé mon num, le num est mon num.",91,19
0,Un petit problème de prestige maintenant.,41,6
1,"C'est intéressant? sextextuk.com txt XXUK SUZY à 69876. Txts coûte 1,50 par msg. TnCs sur le site. X",100,18
0,J'ai juste vérifié sur vous. Ne manquez pas de voir Jeremiah.,61,11
0,"Nah ne peut pas t'aider là-bas, je n'ai jamais eu d'iphone",58,11
0,"Si tu n'es pas dans ma voiture dans une heure et demie, je deviens pédé.",72,15
0,"Aujourd'hui est désolé jour.! Si jamais j'étais en colère contre vous, si jamais je me suis mal comporté ou vous ai blessé? plz plz JUST SLAP URSELF Bcoz, Sa faute, Je suis fondamentalement Bon",193,34
0,Jay et moi essayons de savoir combien nous pouvons dépenser en sécurité pour l'herbe.,85,14
0,Les minutes d'ISH étaient de 5 minutes.,39,7
0,"Merci d'avoir appelé.J'ai oublié de vous dire Happy Onam Sirji.Je vais bien ici et je me suis souvenu de vous quand j'ai rencontré une personne d'assurance.Rencontrez-vous au Qatar Insha Allah.Rakhesh, ex Tata AIG qui a rejoint TISSCO,Tayseer.",243,37
1,Le solde de trésorerie de l'Ur est actuellement de 500 livres - pour maximiser l'encaissement de l'Ur maintenant envoyer CASH à 86688 seulement 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,199,28
0,"Je suis acteur, quand je travaille, je travaille le soir et je dors tard, puisque je suis au chômage en ce moment, je dors toujours tard, quand tu es au chômage, tous les jours c'est samedi.",190,36
0,"Bonjour! Je viens d'arriver, St Andrews-boy c'est un long chemin! Son froid. Je vais vous tenir au courant",106,18
0,Ha ha cool cool chikku chikku:-):-DB-),38,6
0,Pas de problème.,16,3
0,Vérifiez le statut d'Audrey en ce moment,40,7
0,Occupé ici. J'essaie de finir pour la nouvelle année. J'ai hâte de vous rencontrer enfin...,91,15
0,"Bon après-midi soleil! Comment aube ce jour-là? Sommes-nous rafraîchis et heureux d'être en vie? Respirons-nous dans l'air et sourions? Je pense à vous, mon amour... Comme toujours",180,27
0,Je sais que Z va s'occuper de moi.,34,8
1,"Update_Now - Offre Xmas! Dernier Motorola, SonyEricsson & Nokia & Bluetooth GRATUIT! Double Mins & 1000 Txt sur Orange. Appelez MobileUpd8 au 08000839402 ou call2optout/F4Q=",173,25
1,"Voici votre code de réduction RP176781. Pour arrêter d'autres messages, arrêtez de répondre. www.regalportfolio.co.uk. Services à la clientèle 08717205546",154,19
0,L'uniforme de Wat?,18,3
0,"Cool, envoie-moi un texto quand tu seras prêt.",46,8
0,"Bonjour mon boytoy... Geee Tu me manques déjà et je viens de me réveiller. J'aimerais que tu sois ici au lit avec moi, me câliner. Je t'aime...",143,27
0,Je vais aussi te gâter au lit :),32,8
0,"Je vais me baigner, je vais te msg prochain &lt;#&gt; min..",59,11
0,"Je ne peux pas continuer à parler aux gens si je ne suis pas sûr de pouvoir les payer s'ils acceptent de payer. Donc, pls dites-moi ce que vous voulez vraiment acheter et combien vous êtes prêt à payer",201,39
1,"Merci pour votre commande Ringtone, Référence T91. Vous serez facturé 4 GBP par semaine. Vous pouvez vous désinscrire à tout moment en appelant le service client au 09057039994",176,28
0,Pouvez-vous dire ce qui s'est passé?,36,6
0,Tu aurais pu me voir..je ne t'ai pas reconnu Face.:),52,10
0,"Eh bien, il n'y a pas beaucoup de choses qui se passent à Lindsay sur New years *sighs* Certains bars à Ptbo et le héron bleu a quelque chose qui va",148,31
0,Gardez mon payasam là-bas si rinu apporte,41,7
0,"J'ai appris que M. Ranjith m'a appelé, donc seulement j'ai vu ça, il vérifie le projet. Prabu l'a dit aujourd'hui, donc papa ne m'a pas trompé.",143,26
0,"Je suppose que c'est pour ça que vous êtes inquiet. Vous devez savoir qu'il y a un moyen pour le corps de se réparer lui-même. Et je suis sûr que vous ne devriez pas vous inquiéter. Nous allons prendre le temps. D'abord les tests, ils guideront quand votre ovulation est alors juste détendre. Rien de ce que vous avez dit est une raison de s'inquiéter mais je vais continuer à vous suivre.",389,72
0,"Oui, donne-moi quelques minutes pour retrouver mon portefeuille.",64,8
0,Laisse tomber. Pas grand-chose:-) prends soin de toi.,53,8
0,Je vais être en retard à 945+.,30,7
1,"Double minutes et txts 4 6mois Bluetooth gratuit sur Orange. Disponible sur les téléphones Sony, Nokia Motorola. Appelez MobileUpd8 sur 08000839402 ou call2optout/N9DX",167,23
0,Il a fallu que M. hibl 3 licks,30,8
0,Je vous appellerai chez le client.,34,6
0,Mm cette fois tu n'aimes pas le plaisir,39,8
1,4mths moitié prix Orange ligne location & dernière caméra téléphones 4 GRATUIT. Avait votre téléphone 11mths? Appelez MobilesDirect gratuitement le 08000938767 à mettre à jour maintenant! ou2stoptxt,198,27
0,Tu as déjà mangé mon déjeuner buffet?,37,7
0,Euh si tard... le dîner du père?,32,7
0,On n'ira qu'aux pilates d'intro ou au kickboxing aussi?,55,9
0,"Bonjour, je peux m'en sortir.",29,5
0,Oui je pense que oui. Je suis au bureau mais mes genoux sont dans la pièce je pense que c'est parti ces derniers jours. Je n'ai pas arrêté ça.,142,29
0,A quelle heure va-t-il et quand va-t-il se passer?,50,9
0,A partir d'ici après La prime de performance est calculée tous les deux mois.pas pour la période d'un mois courant..,116,20
0,J'étais en train de dormir et j'aurais pu quand j'ai rappelé. Donc un texto est gr8.,84,16
0,"Vous mettez des photos de votre cul sur facebook. Vous êtes l'une des personnes les plus ouvertes que j'ai jamais rencontrées. Pourquoi je pense qu'une photo de votre chambre vous ferait du mal, vous ferait vous sentir violé.",225,38
0,"Bonsoir Monsieur, Al Salam Wahleykkum.partage d'une bonne nouvelle.Par la grâce de Dieu, j'ai reçu une offre de Tayseer, TISSCO et j'ai rejoint.J'espère que vous allez bien.Inshah Allah, meet you undertime.Rakhesh,visiteur de l'Inde.",233,32
0,Hmmm...k... mais je veux changer le champ rapidement da:-)je veux obtenir administrateur système ou administrateur réseau..,123,16
1,"Text RINGTONE GRATUIT FIRST to 87131 pour un poly ou un text GET to 87131 pour un vrai ton! Aide? 0845 2814032 16 after 1st free, tons are 3x£150pw to e£nd txt stop",164,33
0,"Chéri, Chechi, tu lui as parlé.",31,6
0,La crème capillaire n'a pas été expédiée.,41,7
0,Rien de tout ça ne se passe jusqu'à ce que tu arrives ici.,58,13
0,"Oui, le grand arbre des xmas de loxahatchese brûle de &lt;#&gt; commence dans une heure",87,15
0,"Haha s'habitue à conduire à l'homme usf, je connais beaucoup de pierres",71,12
0,Tout allait bien jusqu'à ce que la classe légèrement désastreuse ce pm avec mes chéris fav! Jour d'espoir ok. Coffee wld être bon comme ne peut pas rester tard demain. Même heure + endroit comme toujours?,204,36
0,"Bonne semaine, un verre ou autre chose plus tard?",49,9
0,Se diriger vers le busetop,26,5
0,Message:some text wait* Sender:Name Missing* *Number Missing *Envoyé:Date manquante *Missing U a lot thats y everything is wait envoyé via fullonsms.com,152,21
0,Venez dans notre chambre à un moment donné pour que nous puissions régler le plan pour ce week-end,98,18
0,Parce que je veux que ce soit ton truc,38,9
0,"Okies... j'irai yan jiu aussi... on peut sauter ard oso, aller cine den aller mrt un, blah blah blah...",103,19
0,Ramène un peu de Wendy =D,25,6
1,100 dating service cal;l 09064012103 box334sk38ch,49,6
0,Je ne veux pas dormir.,22,5
0,"D'accord, j'ai un nouveau but maintenant.",41,6
1,Entrée GRATUITE dans notre concours hebdomadaire £250 juste envoyer le mot WIN à 80086 MAINTENANT. 18 T&C www.txttowin.co.uk,124,18
0,"D'accord, je vais sortir dans quelques minutes, m'envoyer un SMS où te rencontrer",81,13
1,Envoyer un logo 2 ur amant - 2 noms rejoints par un cœur. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 à 87077 Yahoo! POBox36504W45WQ TxtNO 4 pas d'annonces 150p,172,32
0,Oui:)de la semaine dernière elle-même je prends l'appel en direct.,66,10
1,Quelqu'un a contacté notre service de rencontres et est entré dans votre téléphone parce qu'ils vous veulent! Pour savoir qui c'est appeler d'une ligne fixe 09111032124. PoBox12n146tf150p,187,27
0,Siva est à l'auberge aha:-.,27,5
1,URGENT! Votre numéro mobile a été attribué avec un prix de £2000 GARANTIED. Appelez 09058094455 à partir de la ligne terrestre. Réclamation 3030. Valable 12h seulement,167,26
0,Envoyez ceci à vos amis et recevez quelque chose au sujet de votre voix..... Comment est mon expression orale? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny &lt;#&gt;.irritating &lt;#&gt;.lovable. reply me..,258,34
0,Elle va s'en sortir.,20,4
0,aathi..où es-tu cher..,22,3
0,Y a-t-il d'autres douleurs dans l'urine?,40,6
0,7 à esplanade.. Est-ce que j'ai l'esprit de me donner un ascenseur parce que je n'ai pas de voiture aujourd'hui..,113,20
0,J'ai besoin d'acheter une voiture BMW d'urgence..ses vry urgent.mais hv une pénurie de &lt;#&gt; Lacs.il n'y a pas de source pour arng dist. &lt;#&gt; lacs..c'est mon problème,175,27
0,"À la maison, à regarder la télé.",32,7
0,Est-ce qu'elle prend habituellement quinze putain de minutes pour répondre à une question oui ou non,100,16
1,Félicitations! Nokia 3650 vidéo camera phone is your Call 09066382422 Coût des appels 150ppm Ave call 3mins varie de mobiles 16+ Fermer 300603 post BCM4284 Ldn WC1N3XX,167,27
0,Un billet pour le pong?,23,5
0,Vous êtes disponible maintenant? Je suis comme autour de Hillsborough &amp; &lt;#&gt; th,88,13
0,Le message envoyé est askin pour &lt;#&gt; dollars. Shoul i paye &lt;#&gt; ou &lt;#&gt;?,88,14
0,"Demandez g ou iouri, j'ai déjà raconté l'histoire dix fois",58,10
0,Combien de temps les pommiers prennent-ils?,43,6
0,"Salut, j'espère que txt~journey n'a pas été gd, maintenant environ 50 minutes en retard je pense.",97,16
0,J'aime avoir de l'amour et m'arranger.,38,6
0,Oui..il est vraiment super..bhaji a dit kallis meilleur cricketer après sachin dans le monde:).très difficile de sortir.,120,17
0,Vous étiez censé me réveiller &gt;:(,36,6
0,"Je l'ai vu aussi, mais j'ai trouvé un groupe de liao.",53,11
0,"Hey hey were the monkeespeople dit que nous montons! Howdy Gorgeous, Howu doin? Foundsurtelf une sauvegarde jobyet?LOVE JEN XXX",127,19
0,"Désolé, ma batterie est morte, je peux passer mais je n'ai qu'un gramme pour l'instant, où est ta place?",104,19
0,"Bien joué, blimey, l'exercice, ouais, je me souviens du wot qui est, hmm.",73,13
